Type,Region,Scale,PERIOD,Sales Price Index
Apartments,Seobusan-kwon,Scale4,2024.05 Month,92.35539098
Apartments,Seobusan-kwon,Scale4,2024.06 Month,92.14220298
Apartments,Seobusan-kwon,Scale4,2024.07 Month,91.77348531
Apartments,Seobusan-kwon,Scale4,2024.08 Month,91.64341247
Apartments,Seobusan-kwon,Scale4,2024.09 Month,91.83457941
Apartments,Seobusan-kwon,Scale4,2024.10 Month,91.56403694
Apartments,Seobusan-kwon,Scale4,2024.11 Month,91.05407411
Apartments,Seobusan-kwon,Scale4,2024.12 Month,91.12474761
Apartments,Seobusan-kwon,Scale4,2025.01 Month,91.47057424
Apartments,Seobusan-kwon,Scale4,2025.02 Month,91.49176744
Apartments,Seobusan-kwon,Scale4,2025.03 Month,91.53569487
Apartments,Seobusan-kwon,Scale5,2015.01 Month,89.75604074
Apartments,Seobusan-kwon,Scale5,2015.02 Month,89.7616041
Apartments,Seobusan-kwon,Scale5,2015.03 Month,89.86957916
Apartments,Seobusan-kwon,Scale5,2015.04 Month,90.0582109
Apartments,Seobusan-kwon,Scale5,2015.05 Month,90.16707249
Apartments,Seobusan-kwon,Scale5,2015.06 Month,90.2900379
Apartments,Seobusan-kwon,Scale5,2015.07 Month,90.2900379
Apartments,Seobusan-kwon,Scale5,2015.08 Month,90.2900379
Apartments,Seobusan-kwon,Scale5,2015.09 Month,90.40339408
Apartments,Seobusan-kwon,Scale5,2015.10 Month,90.49571588
Apartments,Seobusan-kwon,Scale5,2015.11 Month,90.66919623
Apartments,Seobusan-kwon,Scale5,2015.12 Month,90.68243611
Apartments,Seobusan-kwon,Scale5,2016.01 Month,90.64490853
Apartments,Seobusan-kwon,Scale5,2016.02 Month,90.63189699
Apartments,Seobusan-kwon,Scale5,2016.03 Month,90.62194043
Apartments,Seobusan-kwon,Scale5,2016.04 Month,90.7462956
Apartments,Seobusan-kwon,Scale5,2016.05 Month,90.83372813
Apartments,Seobusan-kwon,Scale5,2016.06 Month,90.92602628
Apartments,Seobusan-kwon,Scale5,2016.07 Month,91.00396172
Apartments,Seobusan-kwon,Scale5,2016.08 Month,90.96653575
Apartments,Seobusan-kwon,Scale5,2016.09 Month,91.13293407
Apartments,Seobusan-kwon,Scale5,2016.10 Month,91.59003239
Apartments,Seobusan-kwon,Scale5,2016.11 Month,92.62118455
Apartments,Seobusan-kwon,Scale5,2016.12 Month,93.09818214
Apartments,Seobusan-kwon,Scale5,2017.01 Month,93.3846256
Apartments,Seobusan-kwon,Scale5,2017.02 Month,93.6466622
Apartments,Seobusan-kwon,Scale5,2017.03 Month,93.79863711
Apartments,Seobusan-kwon,Scale5,2017.04 Month,94.06733562
Apartments,Seobusan-kwon,Scale5,2017.05 Month,94.68224129
Apartments,Seobusan-kwon,Scale5,2017.06 Month,94.91422142
Apartments,Seobusan-kwon,Scale5,2017.07 Month,95.48203146
Apartments,Seobusan-kwon,Scale5,2017.08 Month,95.74998651
Apartments,Seobusan-kwon,Scale5,2017.09 Month,95.88010278
Apartments,Seobusan-kwon,Scale5,2017.10 Month,95.79123992
Apartments,Seobusan-kwon,Scale5,2017.11 Month,95.8199849
Apartments,Seobusan-kwon,Scale5,2017.12 Month,95.71567669
Apartments,Seobusan-kwon,Scale5,2018.01 Month,95.63908006
Apartments,Seobusan-kwon,Scale5,2018.02 Month,95.48047682
Apartments,Seobusan-kwon,Scale5,2018.03 Month,95.39014459
Apartments,Seobusan-kwon,Scale5,2018.04 Month,95.15311056
Apartments,Seobusan-kwon,Scale5,2018.05 Month,94.86976303
Apartments,Seobusan-kwon,Scale5,2018.06 Month,94.78935823
Apartments,Seobusan-kwon,Scale5,2018.07 Month,94.48844668
Apartments,Seobusan-kwon,Scale5,2018.08 Month,94.3243959
Apartments,Seobusan-kwon,Scale5,2018.09 Month,94.12991987
Apartments,Seobusan-kwon,Scale5,2018.10 Month,93.87367549
Apartments,Seobusan-kwon,Scale5,2018.11 Month,93.52759667
Apartments,Seobusan-kwon,Scale5,2018.12 Month,93.45180721
Apartments,Seobusan-kwon,Scale5,2019.01 Month,93.30356013
Apartments,Seobusan-kwon,Scale5,2019.02 Month,93.19338172
Apartments,Seobusan-kwon,Scale5,2019.03 Month,92.89930364
Apartments,Seobusan-kwon,Scale5,2019.04 Month,92.64303373
Apartments,Seobusan-kwon,Scale5,2019.05 Month,92.27753433
Apartments,Seobusan-kwon,Scale5,2019.06 Month,91.81179478
Apartments,Seobusan-kwon,Scale5,2019.07 Month,91.45161207
Apartments,Seobusan-kwon,Scale5,2019.08 Month,91.27141892
Apartments,Seobusan-kwon,Scale5,2019.09 Month,91.01837595
Apartments,Seobusan-kwon,Scale5,2019.10 Month,90.92176299
Apartments,Seobusan-kwon,Scale5,2019.11 Month,90.91417327
Apartments,Seobusan-kwon,Scale5,2019.12 Month,90.84408221
Apartments,Seobusan-kwon,Scale5,2020.01 Month,90.74594852
Apartments,Seobusan-kwon,Scale5,2020.02 Month,90.82029404
Apartments,Seobusan-kwon,Scale5,2020.03 Month,90.83844159
Apartments,Seobusan-kwon,Scale5,2020.04 Month,90.44880483
Apartments,Seobusan-kwon,Scale5,2020.05 Month,90.43508033
Apartments,Seobusan-kwon,Scale5,2020.06 Month,90.43264617
Apartments,Seobusan-kwon,Scale5,2020.07 Month,90.41110343
Apartments,Seobusan-kwon,Scale5,2020.08 Month,90.35056443
Apartments,Seobusan-kwon,Scale5,2020.09 Month,90.46550553
Apartments,Seobusan-kwon,Scale5,2020.10 Month,90.4168612
Apartments,Seobusan-kwon,Scale5,2020.11 Month,90.40003707
Apartments,Seobusan-kwon,Scale5,2020.12 Month,92.44545568
Apartments,Seobusan-kwon,Scale5,2021.01 Month,94.54552687
Apartments,Seobusan-kwon,Scale5,2021.02 Month,96.04688821
Apartments,Seobusan-kwon,Scale5,2021.03 Month,96.72198159
Apartments,Seobusan-kwon,Scale5,2021.04 Month,97.21949347
Apartments,Seobusan-kwon,Scale5,2021.05 Month,98.09277246
Apartments,Seobusan-kwon,Scale5,2021.06 Month,100
Apartments,Seobusan-kwon,Scale5,2021.07 Month,100.7701025
Apartments,Seobusan-kwon,Scale5,2021.08 Month,102.1200345
Apartments,Seobusan-kwon,Scale5,2021.09 Month,103.081492
Apartments,Seobusan-kwon,Scale5,2021.10 Month,104.8050803
Apartments,Seobusan-kwon,Scale5,2021.11 Month,106.1949814
Apartments,Seobusan-kwon,Scale5,2021.12 Month,106.3361451
Apartments,Seobusan-kwon,Scale5,2022.01 Month,106.4684293
Apartments,Seobusan-kwon,Scale5,2022.02 Month,107.120711
Apartments,Seobusan-kwon,Scale5,2022.03 Month,107.1285586
Apartments,Seobusan-kwon,Scale5,2022.04 Month,106.9206943
Apartments,Seobusan-kwon,Scale5,2022.05 Month,107.1123379
Apartments,Seobusan-kwon,Scale5,2022.06 Month,107.3081718
Apartments,Seobusan-kwon,Scale5,2022.07 Month,107.4613372
Apartments,Seobusan-kwon,Scale5,2022.08 Month,107.1286387
Apartments,Seobusan-kwon,Scale5,2022.09 Month,106.6091259
Apartments,Seobusan-kwon,Scale5,2022.10 Month,106.409401
Apartments,Seobusan-kwon,Scale5,2022.11 Month,104.8584356
Apartments,Seobusan-kwon,Scale5,2022.12 Month,103.0003912
Apartments,Seobusan-kwon,Scale5,2023.01 Month,101.0434281
Apartments,Seobusan-kwon,Scale5,2023.02 Month,99.67099414
Apartments,Seobusan-kwon,Scale5,2023.03 Month,98.67857004
Apartments,Seobusan-kwon,Scale5,2023.04 Month,98.16198241
Apartments,Seobusan-kwon,Scale5,2023.05 Month,98.13854714
Apartments,Seobusan-kwon,Scale5,2023.06 Month,98.11396082
Apartments,Seobusan-kwon,Scale5,2023.07 Month,97.79551573
Apartments,Seobusan-kwon,Scale5,2023.08 Month,97.56063073
Apartments,Seobusan-kwon,Scale5,2023.09 Month,97.28079406
Apartments,Seobusan-kwon,Scale5,2023.10 Month,97.21789807
Apartments,Seobusan-kwon,Scale5,2023.11 Month,97.115749
Apartments,Seobusan-kwon,Scale5,2023.12 Month,96.8412437
Apartments,Seobusan-kwon,Scale5,2024.01 Month,96.78767586
Apartments,Seobusan-kwon,Scale5,2024.02 Month,96.31299244
Apartments,Seobusan-kwon,Scale5,2024.03 Month,95.94552178
Apartments,Seobusan-kwon,Scale5,2024.04 Month,95.99022975
Apartments,Seobusan-kwon,Scale5,2024.05 Month,95.70835246
Apartments,Seobusan-kwon,Scale5,2024.06 Month,95.47927905
Apartments,Seobusan-kwon,Scale5,2024.07 Month,95.71682261
Apartments,Seobusan-kwon,Scale5,2024.08 Month,95.9020619
Apartments,Seobusan-kwon,Scale5,2024.09 Month,95.51814337
Apartments,Seobusan-kwon,Scale5,2024.10 Month,95.56110956
Apartments,Seobusan-kwon,Scale5,2024.11 Month,95.50152246
Apartments,Seobusan-kwon,Scale5,2024.12 Month,95.35571329
Apartments,Seobusan-kwon,Scale5,2025.01 Month,95.32985476
Apartments,Seobusan-kwon,Scale5,2025.02 Month,95.12679762
Apartments,Seobusan-kwon,Scale5,2025.03 Month,94.83618246
Apartments,Seobusan-kwon,Scale6,2015.01 Month,78.76898632
Apartments,Seobusan-kwon,Scale6,2015.02 Month,78.73540007
Apartments,Seobusan-kwon,Scale6,2015.03 Month,78.85583758
Apartments,Seobusan-kwon,Scale6,2015.04 Month,78.81015231
Apartments,Seobusan-kwon,Scale6,2015.05 Month,79.11524296
Apartments,Seobusan-kwon,Scale6,2015.06 Month,79.29596157
Apartments,Seobusan-kwon,Scale6,2015.07 Month,79.34582491
Apartments,Seobusan-kwon,Scale6,2015.08 Month,79.46918921
Apartments,Seobusan-kwon,Scale6,2015.09 Month,80.52363309
Apartments,Seobusan-kwon,Scale6,2015.10 Month,80.52363309
Apartments,Seobusan-kwon,Scale6,2015.11 Month,81.25625582
Apartments,Seobusan-kwon,Scale6,2015.12 Month,81.37676239
Apartments,Seobusan-kwon,Scale6,2016.01 Month,81.39655458
Apartments,Seobusan-kwon,Scale6,2016.02 Month,81.37457212
Apartments,Seobusan-kwon,Scale6,2016.03 Month,81.37457212
Apartments,Seobusan-kwon,Scale6,2016.04 Month,81.47365235
Apartments,Seobusan-kwon,Scale6,2016.05 Month,81.6384623
Apartments,Seobusan-kwon,Scale6,2016.06 Month,81.71953164
Apartments,Seobusan-kwon,Scale6,2016.07 Month,81.84268625
Apartments,Seobusan-kwon,Scale6,2016.08 Month,81.90225216
Apartments,Seobusan-kwon,Scale6,2016.09 Month,82.12281214
Apartments,Seobusan-kwon,Scale6,2016.10 Month,82.55193095
Apartments,Seobusan-kwon,Scale6,2016.11 Month,83.13051558
Apartments,Seobusan-kwon,Scale6,2016.12 Month,83.71291815
Apartments,Seobusan-kwon,Scale6,2017.01 Month,83.86376974
Apartments,Seobusan-kwon,Scale6,2017.02 Month,84.11600107
Apartments,Seobusan-kwon,Scale6,2017.03 Month,84.24782954
Apartments,Seobusan-kwon,Scale6,2017.04 Month,85.24900569
Apartments,Seobusan-kwon,Scale6,2017.05 Month,86.35220964
Apartments,Seobusan-kwon,Scale6,2017.06 Month,86.88649956
Apartments,Seobusan-kwon,Scale6,2017.07 Month,87.10987618
Apartments,Seobusan-kwon,Scale6,2017.08 Month,87.28596574
Apartments,Seobusan-kwon,Scale6,2017.09 Month,87.46814561
Apartments,Seobusan-kwon,Scale6,2017.10 Month,87.58152732
Apartments,Seobusan-kwon,Scale6,2017.11 Month,87.5370151
Apartments,Seobusan-kwon,Scale6,2017.12 Month,87.64051472
Apartments,Seobusan-kwon,Scale6,2018.01 Month,87.66936844
Apartments,Seobusan-kwon,Scale6,2018.02 Month,87.61346717
Apartments,Seobusan-kwon,Scale6,2018.03 Month,87.69949331
Apartments,Seobusan-kwon,Scale6,2018.04 Month,87.95893553
Apartments,Seobusan-kwon,Scale6,2018.05 Month,87.74165931
Apartments,Seobusan-kwon,Scale6,2018.06 Month,87.21592577
Apartments,Seobusan-kwon,Scale6,2018.07 Month,87.21592577
Apartments,Seobusan-kwon,Scale6,2018.08 Month,87.03896188
Apartments,Seobusan-kwon,Scale6,2018.09 Month,87.03896188
Apartments,Seobusan-kwon,Scale6,2018.10 Month,87.57663925
Apartments,Seobusan-kwon,Scale6,2018.11 Month,87.6627486
Apartments,Seobusan-kwon,Scale6,2018.12 Month,87.6627486
Apartments,Seobusan-kwon,Scale6,2019.01 Month,87.6627486
Apartments,Seobusan-kwon,Scale6,2019.02 Month,87.63260763
Apartments,Seobusan-kwon,Scale6,2019.03 Month,87.63260763
Apartments,Seobusan-kwon,Scale6,2019.04 Month,87.52657191
Apartments,Seobusan-kwon,Scale6,2019.05 Month,87.45543544
Apartments,Seobusan-kwon,Scale6,2019.06 Month,86.99235898
Apartments,Seobusan-kwon,Scale6,2019.07 Month,86.6680402
Apartments,Seobusan-kwon,Scale6,2019.08 Month,86.45559986
Apartments,Seobusan-kwon,Scale6,2019.09 Month,86.410236
Apartments,Seobusan-kwon,Scale6,2019.10 Month,86.410236
Apartments,Seobusan-kwon,Scale6,2019.11 Month,86.41777603
Apartments,Seobusan-kwon,Scale6,2019.12 Month,86.41777603
Apartments,Seobusan-kwon,Scale6,2020.01 Month,86.67937209
Apartments,Seobusan-kwon,Scale6,2020.02 Month,86.67937209
Apartments,Seobusan-kwon,Scale6,2020.03 Month,86.67937209
Apartments,Seobusan-kwon,Scale6,2020.04 Month,86.67937209
Apartments,Seobusan-kwon,Scale6,2020.05 Month,86.67937209
Apartments,Seobusan-kwon,Scale6,2020.06 Month,86.33642396
Apartments,Seobusan-kwon,Scale6,2020.07 Month,86.33546607
Apartments,Seobusan-kwon,Scale6,2020.08 Month,86.33546607
Apartments,Seobusan-kwon,Scale6,2020.09 Month,86.46615544
Apartments,Seobusan-kwon,Scale6,2020.10 Month,86.59735433
Apartments,Seobusan-kwon,Scale6,2020.11 Month,86.79250287
Apartments,Seobusan-kwon,Scale6,2020.12 Month,89.810589
Apartments,Seobusan-kwon,Scale6,2021.01 Month,91.12891842
Apartments,Seobusan-kwon,Scale6,2021.02 Month,92.42303393
Apartments,Seobusan-kwon,Scale6,2021.03 Month,93.72576607
Apartments,Seobusan-kwon,Scale6,2021.04 Month,94.68520007
Apartments,Seobusan-kwon,Scale6,2021.05 Month,96.34641822
Apartments,Seobusan-kwon,Scale6,2021.06 Month,100
Apartments,Seobusan-kwon,Scale6,2021.07 Month,99.9081985
Apartments,Seobusan-kwon,Scale6,2021.08 Month,100.6888677
Apartments,Seobusan-kwon,Scale6,2021.09 Month,102.4282918
Apartments,Seobusan-kwon,Scale6,2021.10 Month,102.8795059
Apartments,Seobusan-kwon,Scale6,2021.11 Month,103.6234439
Apartments,Seobusan-kwon,Scale6,2021.12 Month,103.8872356
Apartments,Seobusan-kwon,Scale6,2022.01 Month,103.9983749
Apartments,Seobusan-kwon,Scale6,2022.02 Month,103.9600381
Apartments,Seobusan-kwon,Scale6,2022.03 Month,104.1417533
Apartments,Seobusan-kwon,Scale6,2022.04 Month,105.4566771
Apartments,Seobusan-kwon,Scale6,2022.05 Month,105.102324
Apartments,Seobusan-kwon,Scale6,2022.06 Month,105.3943827
Apartments,Seobusan-kwon,Scale6,2022.07 Month,105.2231717
Apartments,Seobusan-kwon,Scale6,2022.08 Month,104.6701892
Apartments,Seobusan-kwon,Scale6,2022.09 Month,105.0793708
Apartments,Seobusan-kwon,Scale6,2022.10 Month,104.4196612
Apartments,Seobusan-kwon,Scale6,2022.11 Month,103.3446355
Apartments,Seobusan-kwon,Scale6,2022.12 Month,102.4545963
Apartments,Seobusan-kwon,Scale6,2023.01 Month,101.231372
Apartments,Seobusan-kwon,Scale6,2023.02 Month,99.41942858
Apartments,Seobusan-kwon,Scale6,2023.03 Month,98.37515211
Apartments,Seobusan-kwon,Scale6,2023.04 Month,97.84583681
Apartments,Seobusan-kwon,Scale6,2023.05 Month,97.19311301
Apartments,Seobusan-kwon,Scale6,2023.06 Month,97.01124018
Apartments,Seobusan-kwon,Scale6,2023.07 Month,97.17224569
Apartments,Seobusan-kwon,Scale6,2023.08 Month,97.22780097
Apartments,Seobusan-kwon,Scale6,2023.09 Month,97.16187697
Apartments,Seobusan-kwon,Scale6,2023.10 Month,97.25533071
Apartments,Seobusan-kwon,Scale6,2023.11 Month,97.52898358
Apartments,Seobusan-kwon,Scale6,2023.12 Month,97.67692846
Apartments,Seobusan-kwon,Scale6,2024.01 Month,97.30641804
Apartments,Seobusan-kwon,Scale6,2024.02 Month,97.26004433
Apartments,Seobusan-kwon,Scale6,2024.03 Month,96.88366861
Apartments,Seobusan-kwon,Scale6,2024.04 Month,96.96043694
Apartments,Seobusan-kwon,Scale6,2024.05 Month,96.58222892
Apartments,Seobusan-kwon,Scale6,2024.06 Month,96.09525825
Apartments,Seobusan-kwon,Scale6,2024.07 Month,96.2302071
Apartments,Seobusan-kwon,Scale6,2024.08 Month,96.41752131
Apartments,Seobusan-kwon,Scale6,2024.09 Month,96.24129908
Apartments,Seobusan-kwon,Scale6,2024.10 Month,96.18504223
Apartments,Seobusan-kwon,Scale6,2024.11 Month,95.67068161
Apartments,Seobusan-kwon,Scale6,2024.12 Month,95.49484259
Apartments,Seobusan-kwon,Scale6,2025.01 Month,94.83636989
Apartments,Seobusan-kwon,Scale6,2025.02 Month,94.22047431
Apartments,Seobusan-kwon,Scale6,2025.03 Month,93.42393318
Apartments,Daegu,Scale1,2017.11 Month,93.57949285
Apartments,Daegu,Scale1,2017.12 Month,93.4998349
Apartments,Daegu,Scale1,2018.01 Month,93.25588879
Apartments,Daegu,Scale1,2018.02 Month,93.53562591
Apartments,Daegu,Scale1,2018.03 Month,93.2677662
Apartments,Daegu,Scale1,2018.04 Month,93.13070333
Apartments,Daegu,Scale1,2018.05 Month,92.68625368
Apartments,Daegu,Scale1,2018.06 Month,92.46473791
Apartments,Daegu,Scale1,2018.07 Month,92.0164093
Apartments,Daegu,Scale1,2018.08 Month,91.55880636
Apartments,Daegu,Scale1,2018.09 Month,91.2255165
Apartments,Daegu,Scale1,2018.10 Month,91.24341166
Apartments,Daegu,Scale1,2018.11 Month,91.1316135
Apartments,Daegu,Scale1,2018.12 Month,91.07077829
Apartments,Daegu,Scale1,2019.01 Month,90.7752153
Apartments,Daegu,Scale1,2019.02 Month,90.4448362
Apartments,Daegu,Scale1,2019.03 Month,90.35646073
Apartments,Daegu,Scale1,2019.04 Month,90.13899895
Apartments,Daegu,Scale1,2019.05 Month,90.06117129
Apartments,Daegu,Scale1,2019.06 Month,89.88983689
Apartments,Daegu,Scale1,2019.07 Month,89.59064786
Apartments,Daegu,Scale1,2019.08 Month,89.30477004
Apartments,Daegu,Scale1,2019.09 Month,89.39230953
Apartments,Daegu,Scale1,2019.10 Month,89.39293956
Apartments,Daegu,Scale1,2019.11 Month,89.61754039
Apartments,Daegu,Scale1,2019.12 Month,89.89290229
Apartments,Daegu,Scale1,2020.01 Month,90.00088716
Apartments,Daegu,Scale1,2020.02 Month,90.60802303
Apartments,Daegu,Scale1,2020.03 Month,90.88645412
Apartments,Daegu,Scale1,2020.04 Month,90.75126886
Apartments,Daegu,Scale1,2020.05 Month,90.82796591
Apartments,Daegu,Scale1,2020.06 Month,91.09789821
Apartments,Daegu,Scale1,2020.07 Month,91.20157342
Apartments,Daegu,Scale1,2020.08 Month,91.68359619
Apartments,Daegu,Scale1,2020.09 Month,92.02262289
Apartments,Daegu,Scale1,2020.10 Month,92.16987103
Apartments,Daegu,Scale1,2020.11 Month,92.74905964
Apartments,Daegu,Scale1,2020.12 Month,93.85493351
Apartments,Daegu,Scale1,2021.01 Month,95.14453826
Apartments,Daegu,Scale1,2021.02 Month,96.09308105
Apartments,Daegu,Scale1,2021.03 Month,97.21945821
Apartments,Daegu,Scale1,2021.04 Month,97.79425852
Apartments,Daegu,Scale1,2021.05 Month,98.82694902
Apartments,Daegu,Scale1,2021.06 Month,100
Apartments,Daegu,Scale1,2021.07 Month,100.2446069
Apartments,Daegu,Scale1,2021.08 Month,100.3070601
Apartments,Daegu,Scale1,2021.09 Month,100.9221847
Apartments,Daegu,Scale1,2021.10 Month,101.5596574
Apartments,Daegu,Scale1,2021.11 Month,102.2855142
Apartments,Daegu,Scale1,2021.12 Month,102.8650429
Apartments,Daegu,Scale1,2022.01 Month,102.7698371
Apartments,Daegu,Scale1,2022.02 Month,102.9279352
Apartments,Daegu,Scale1,2022.03 Month,103.0236116
Apartments,Daegu,Scale1,2022.04 Month,102.4229006
Apartments,Daegu,Scale1,2022.05 Month,102.2611405
Apartments,Daegu,Scale1,2022.06 Month,101.6330548
Apartments,Daegu,Scale1,2022.07 Month,101.4089052
Apartments,Daegu,Scale1,2022.08 Month,101.1371886
Apartments,Daegu,Scale1,2022.09 Month,100.7873533
Apartments,Daegu,Scale1,2022.10 Month,100.1957686
Apartments,Daegu,Scale1,2022.11 Month,99.34254602
Apartments,Daegu,Scale1,2022.12 Month,97.33104378
Apartments,Daegu,Scale1,2023.01 Month,95.70191082
Apartments,Daegu,Scale1,2023.02 Month,94.67965344
Apartments,Daegu,Scale1,2023.03 Month,93.98919445
Apartments,Daegu,Scale1,2023.04 Month,93.43550819
Apartments,Daegu,Scale1,2023.05 Month,92.78844737
Apartments,Daegu,Scale1,2023.06 Month,92.34590426
Apartments,Daegu,Scale1,2023.07 Month,92.22033564
Apartments,Daegu,Scale1,2023.08 Month,92.43734017
Apartments,Daegu,Scale1,2023.09 Month,92.55485276
Apartments,Daegu,Scale1,2023.10 Month,92.40807467
Apartments,Daegu,Scale1,2023.11 Month,92.07139116
Apartments,Daegu,Scale1,2023.12 Month,91.51664021
Apartments,Daegu,Scale1,2024.01 Month,90.80983728
Apartments,Daegu,Scale1,2024.02 Month,90.27977894
Apartments,Daegu,Scale1,2024.03 Month,90.05600982
Apartments,Daegu,Scale1,2024.04 Month,89.70773863
Apartments,Daegu,Scale1,2024.05 Month,89.13917568
Apartments,Daegu,Scale1,2024.06 Month,88.86106408
Apartments,Daegu,Scale1,2024.07 Month,88.12192602
Apartments,Daegu,Scale1,2024.08 Month,88.03055392
Apartments,Daegu,Scale1,2024.09 Month,87.5463576
Apartments,Daegu,Scale1,2024.10 Month,87.10297189
Apartments,Daegu,Scale1,2024.11 Month,86.44375522
Apartments,Daegu,Scale1,2024.12 Month,85.56676879
Apartments,Daegu,Scale1,2025.01 Month,84.69247828
Apartments,Daegu,Scale1,2025.02 Month,84.33041977
Apartments,Daegu,Scale1,2025.03 Month,84.04858148
Apartments,Daegu,Scale2,2015.01 Month,84.1572039
Apartments,Daegu,Scale2,2015.02 Month,84.45785228
Apartments,Daegu,Scale2,2015.03 Month,84.86918073
Apartments,Daegu,Scale2,2015.04 Month,85.65650255
Apartments,Daegu,Scale2,2015.05 Month,86.45456384
Apartments,Daegu,Scale2,2015.06 Month,87.37632663
Apartments,Daegu,Scale2,2015.07 Month,87.95847882
Apartments,Daegu,Scale2,2015.08 Month,88.8253475
Apartments,Daegu,Scale2,2015.09 Month,89.82150599
Apartments,Daegu,Scale2,2015.10 Month,90.57318026
Apartments,Daegu,Scale2,2015.11 Month,91.00072224
Apartments,Daegu,Scale2,2015.12 Month,90.9008566
Apartments,Daegu,Scale2,2016.01 Month,90.61177534
Apartments,Daegu,Scale2,2016.02 Month,90.20781941
Apartments,Daegu,Scale2,2016.03 Month,89.72081674
Apartments,Daegu,Scale2,2016.04 Month,89.17024916
Apartments,Daegu,Scale2,2016.05 Month,88.78591344
Apartments,Daegu,Scale2,2016.06 Month,88.14787363
Apartments,Daegu,Scale2,2016.07 Month,87.84468335
Apartments,Daegu,Scale2,2016.08 Month,87.32250186
Apartments,Daegu,Scale2,2016.09 Month,87.02351876
Apartments,Daegu,Scale2,2016.10 Month,86.89371394
Apartments,Daegu,Scale2,2016.11 Month,86.78175395
Apartments,Daegu,Scale2,2016.12 Month,86.59830437
