Region,By Housing Type,Date,Price_Index
Jeollabuk-do,Apartments,2009-06-01,79.3
Jeollabuk-do,Apartments,2009-07-01,79.6
Jeollabuk-do,Apartments,2009-08-01,80.0
Jeollabuk-do,Apartments,2009-09-01,80.5
Jeollabuk-do,Apartments,2009-10-01,81.2
Jeollabuk-do,Apartments,2009-11-01,82.1
Jeollabuk-do,Apartments,2009-12-01,82.8
Jeollabuk-do,Apartments,2010-01-01,83.2
Jeollabuk-do,Apartments,2010-02-01,84.0
Jeollabuk-do,Apartments,2010-03-01,84.6
Jeollabuk-do,Apartments,2010-04-01,85.3
Jeollabuk-do,Apartments,2010-05-01,85.8
Jeollabuk-do,Apartments,2010-06-01,87.1
Jeollabuk-do,Apartments,2010-07-01,88.5
Jeollabuk-do,Apartments,2010-08-01,89.0
Jeollabuk-do,Apartments,2010-09-01,89.7
Jeollabuk-do,Apartments,2010-10-01,90.3
Jeollabuk-do,Apartments,2010-11-01,91.0
Jeollabuk-do,Apartments,2010-12-01,92.0
Jeollabuk-do,Apartments,2011-01-01,92.8
Jeollabuk-do,Apartments,2011-02-01,94.6
Jeollabuk-do,Apartments,2011-03-01,95.7
Jeollabuk-do,Apartments,2011-04-01,97.2
Jeollabuk-do,Apartments,2011-05-01,98.7
Jeollabuk-do,Apartments,2011-06-01,100.0
Jeollabuk-do,Apartments,2011-07-01,101.4
Jeollabuk-do,Apartments,2011-08-01,103.2
Jeollabuk-do,Apartments,2011-09-01,105.2
Jeollabuk-do,Apartments,2011-10-01,106.4
Jeollabuk-do,Apartments,2011-11-01,107.9
Jeollabuk-do,Apartments,2011-12-01,108.8
Jeollabuk-do,Apartments,2012-01-01,109.7
Jeollabuk-do,Apartments,2012-02-01,110.2
Jeollabuk-do,Apartments,2012-03-01,110.8
Jeollabuk-do,Apartments,2012-04-01,111.2
Jeollabuk-do,Apartments,2012-05-01,111.2
Jeollabuk-do,Apartments,2012-06-01,111.0
Jeollabuk-do,Apartments,2012-07-01,110.9
Jeollabuk-do,Apartments,2012-08-01,110.7
Jeollabuk-do,Apartments,2012-09-01,110.5
Jeollabuk-do,Apartments,2012-10-01,110.2
Jeollabuk-do,Apartments,2012-11-01,110.1
Jeollabuk-do,Apartments,2012-12-01,109.9
Jeollabuk-do,Row Houses,2003-09-01,85.0
Jeollabuk-do,Row Houses,2003-10-01,88.1
Jeollabuk-do,Row Houses,2003-11-01,85.2
Jeollabuk-do,Row Houses,2003-12-01,85.4
Jeollabuk-do,Row Houses,2004-01-01,85.6
Jeollabuk-do,Row Houses,2004-02-01,86.0
Jeollabuk-do,Row Houses,2004-03-01,86.9
Jeollabuk-do,Row Houses,2004-04-01,86.1
Jeollabuk-do,Row Houses,2004-05-01,86.7
Jeollabuk-do,Row Houses,2004-06-01,87.9
Jeollabuk-do,Row Houses,2004-07-01,87.5
Jeollabuk-do,Row Houses,2004-08-01,86.5
Jeollabuk-do,Row Houses,2004-09-01,85.8
Jeollabuk-do,Row Houses,2004-10-01,85.4
Jeollabuk-do,Row Houses,2004-11-01,85.0
Jeollabuk-do,Row Houses,2004-12-01,84.0
Jeollabuk-do,Row Houses,2005-01-01,84.0
Jeollabuk-do,Row Houses,2005-02-01,84.0
Jeollabuk-do,Row Houses,2005-03-01,83.9
Jeollabuk-do,Row Houses,2005-04-01,84.1
Jeollabuk-do,Row Houses,2005-05-01,84.0
Jeollabuk-do,Row Houses,2005-06-01,83.8
Jeollabuk-do,Row Houses,2005-07-01,83.9
Jeollabuk-do,Row Houses,2005-08-01,83.9
Jeollabuk-do,Row Houses,2005-09-01,84.0
Jeollabuk-do,Row Houses,2005-10-01,84.3
Jeollabuk-do,Row Houses,2005-11-01,85.9
Jeollabuk-do,Row Houses,2005-12-01,86.2
Jeollabuk-do,Row Houses,2006-01-01,86.2
Jeollabuk-do,Row Houses,2006-02-01,86.2
Jeollabuk-do,Row Houses,2006-03-01,86.2
Jeollabuk-do,Row Houses,2006-04-01,86.4
Jeollabuk-do,Row Houses,2006-05-01,86.4
Jeollabuk-do,Row Houses,2006-06-01,86.4
Jeollabuk-do,Row Houses,2006-07-01,86.2
Jeollabuk-do,Row Houses,2006-08-01,86.3
Jeollabuk-do,Row Houses,2006-09-01,86.2
Jeollabuk-do,Row Houses,2006-10-01,86.4
Jeollabuk-do,Row Houses,2006-11-01,86.5
Jeollabuk-do,Row Houses,2006-12-01,86.6
Jeollabuk-do,Row Houses,2007-01-01,86.6
Jeollabuk-do,Row Houses,2007-02-01,86.6
Jeollabuk-do,Row Houses,2007-03-01,86.7
Jeollabuk-do,Row Houses,2007-04-01,86.7
Jeollabuk-do,Row Houses,2007-05-01,86.2
Jeollabuk-do,Row Houses,2007-06-01,86.2
Jeollabuk-do,Row Houses,2007-07-01,86.2
Jeollabuk-do,Row Houses,2007-08-01,86.2
Jeollabuk-do,Row Houses,2007-09-01,86.2
Jeollabuk-do,Row Houses,2007-10-01,85.9
Jeollabuk-do,Row Houses,2007-11-01,85.9
Jeollabuk-do,Row Houses,2007-12-01,85.9
Jeollabuk-do,Row Houses,2008-01-01,86.5
Jeollabuk-do,Row Houses,2008-02-01,87.9
Jeollabuk-do,Row Houses,2008-03-01,88.8
Jeollabuk-do,Row Houses,2008-04-01,89.8
Jeollabuk-do,Row Houses,2008-05-01,90.2
Jeollabuk-do,Row Houses,2008-06-01,90.9
Jeollabuk-do,Row Houses,2008-07-01,91.1
Jeollabuk-do,Row Houses,2008-08-01,91.5
Jeollabuk-do,Row Houses,2008-09-01,92.9
Jeollabuk-do,Row Houses,2008-10-01,92.4
Jeollabuk-do,Row Houses,2008-11-01,91.4
Jeollabuk-do,Row Houses,2008-12-01,91.4
Jeollabuk-do,Row Houses,2009-01-01,90.9
Jeollabuk-do,Row Houses,2009-02-01,90.6
Jeollabuk-do,Row Houses,2009-03-01,90.7
Jeollabuk-do,Row Houses,2009-04-01,90.9
Jeollabuk-do,Row Houses,2009-05-01,91.3
Jeollabuk-do,Row Houses,2009-06-01,91.4
Jeollabuk-do,Row Houses,2009-07-01,91.4
Jeollabuk-do,Row Houses,2009-08-01,92.4
Jeollabuk-do,Row Houses,2009-09-01,93.2
Jeollabuk-do,Row Houses,2009-10-01,93.8
Jeollabuk-do,Row Houses,2009-11-01,93.9
Jeollabuk-do,Row Houses,2009-12-01,94.2
Jeollabuk-do,Row Houses,2010-01-01,94.5
Jeollabuk-do,Row Houses,2010-02-01,94.5
Jeollabuk-do,Row Houses,2010-03-01,94.9
Jeollabuk-do,Row Houses,2010-04-01,95.1
Jeollabuk-do,Row Houses,2010-05-01,95.5
Jeollabuk-do,Row Houses,2010-06-01,95.6
Jeollabuk-do,Row Houses,2010-07-01,95.6
Jeollabuk-do,Row Houses,2010-08-01,95.7
Jeollabuk-do,Row Houses,2010-09-01,96.6
Jeollabuk-do,Row Houses,2010-10-01,96.4
Jeollabuk-do,Row Houses,2010-11-01,96.5
Jeollabuk-do,Row Houses,2010-12-01,96.7
Jeollabuk-do,Row Houses,2011-01-01,97.1
Jeollabuk-do,Row Houses,2011-02-01,98.3
Jeollabuk-do,Row Houses,2011-03-01,98.7
Jeollabuk-do,Row Houses,2011-04-01,99.0
Jeollabuk-do,Row Houses,2011-05-01,99.1
Jeollabuk-do,Row Houses,2011-06-01,100.0
Jeollabuk-do,Row Houses,2011-07-01,101.4
Jeollabuk-do,Row Houses,2011-08-01,101.7
Jeollabuk-do,Row Houses,2011-09-01,103.1
Jeollabuk-do,Row Houses,2011-10-01,103.5
Jeollabuk-do,Row Houses,2011-11-01,103.7
Jeollabuk-do,Row Houses,2011-12-01,105.9
Jeollabuk-do,Row Houses,2012-01-01,108.2
Jeollabuk-do,Row Houses,2012-02-01,108.5
Jeollabuk-do,Row Houses,2012-03-01,109.9
Jeollabuk-do,Row Houses,2012-04-01,110.2
Jeollabuk-do,Row Houses,2012-05-01,110.9
Jeollabuk-do,Row Houses,2012-06-01,111.3
Jeollabuk-do,Row Houses,2012-07-01,111.1
Jeollabuk-do,Row Houses,2012-08-01,111.0
Jeollabuk-do,Row Houses,2012-09-01,111.5
Jeollabuk-do,Row Houses,2012-10-01,111.4
Jeollabuk-do,Row Houses,2012-11-01,111.5
Jeollabuk-do,Row Houses,2012-12-01,111.2
Jeollabuk-do,Total,2003-09-01,75.4
Jeollabuk-do,Total,2003-10-01,75.5
Jeollabuk-do,Total,2003-11-01,75.5
Jeollabuk-do,Total,2003-12-01,75.4
Jeollabuk-do,Total,2004-01-01,75.3
Jeollabuk-do,Total,2004-02-01,75.6
Jeollabuk-do,Total,2004-03-01,75.5
Jeollabuk-do,Total,2004-04-01,75.6
Jeollabuk-do,Total,2004-05-01,75.7
Jeollabuk-do,Total,2004-06-01,75.6
Jeollabuk-do,Total,2004-07-01,75.6
Jeollabuk-do,Total,2004-08-01,75.5
Jeollabuk-do,Total,2004-09-01,75.4
Jeollabuk-do,Total,2004-10-01,75.4
Jeollabuk-do,Total,2004-11-01,75.3
Jeollabuk-do,Total,2004-12-01,75.3
Jeollabuk-do,Total,2005-01-01,75.1
Jeollabuk-do,Total,2005-02-01,75.2
Jeollabuk-do,Total,2005-03-01,75.4
Jeollabuk-do,Total,2005-04-01,75.5
Jeollabuk-do,Total,2005-05-01,75.7
Jeollabuk-do,Total,2005-06-01,75.7
Jeollabuk-do,Total,2005-07-01,76.0
Jeollabuk-do,Total,2005-08-01,76.3
Jeollabuk-do,Total,2005-09-01,76.6
Jeollabuk-do,Total,2005-10-01,77.0
Jeollabuk-do,Total,2005-11-01,77.0
Jeollabuk-do,Total,2005-12-01,77.2
Jeollabuk-do,Total,2006-01-01,77.4
Jeollabuk-do,Total,2006-02-01,77.7
Jeollabuk-do,Total,2006-03-01,77.9
Jeollabuk-do,Total,2006-04-01,78.1
Jeollabuk-do,Total,2006-05-01,78.5
Jeollabuk-do,Total,2006-06-01,78.8
Jeollabuk-do,Total,2006-07-01,78.9
Jeollabuk-do,Total,2006-08-01,79.1
Jeollabuk-do,Total,2006-09-01,79.3
Jeollabuk-do,Total,2006-10-01,79.7
Jeollabuk-do,Total,2006-11-01,79.9
Jeollabuk-do,Total,2006-12-01,80.2
Jeollabuk-do,Total,2007-01-01,80.2
Jeollabuk-do,Total,2007-02-01,80.4
Jeollabuk-do,Total,2007-03-01,80.4
Jeollabuk-do,Total,2007-04-01,80.4
Jeollabuk-do,Total,2007-05-01,80.3
Jeollabuk-do,Total,2007-06-01,80.3
Jeollabuk-do,Total,2007-07-01,80.3
Jeollabuk-do,Total,2007-08-01,80.3
Jeollabuk-do,Total,2007-09-01,80.3
Jeollabuk-do,Total,2007-10-01,80.3
Jeollabuk-do,Total,2007-11-01,80.4
Jeollabuk-do,Total,2007-12-01,80.6
Jeollabuk-do,Total,2008-01-01,80.7
Jeollabuk-do,Total,2008-02-01,80.9
Jeollabuk-do,Total,2008-03-01,81.5
Jeollabuk-do,Total,2008-04-01,82.3
Jeollabuk-do,Total,2008-05-01,82.9
Jeollabuk-do,Total,2008-06-01,83.7
Jeollabuk-do,Total,2008-07-01,84.1
Jeollabuk-do,Total,2008-08-01,84.5
Jeollabuk-do,Total,2008-09-01,84.8
Jeollabuk-do,Total,2008-10-01,84.8
Jeollabuk-do,Total,2008-11-01,84.6
Jeollabuk-do,Total,2008-12-01,84.4
Jeollabuk-do,Total,2009-01-01,84.1
Jeollabuk-do,Total,2009-02-01,84.0
Jeollabuk-do,Total,2009-03-01,84.3
Jeollabuk-do,Total,2009-04-01,84.5
Jeollabuk-do,Total,2009-05-01,84.6
Jeollabuk-do,Total,2009-06-01,84.7
Jeollabuk-do,Total,2009-07-01,84.9
Jeollabuk-do,Total,2009-08-01,85.3
Jeollabuk-do,Total,2009-09-01,85.7
Jeollabuk-do,Total,2009-10-01,86.2
Jeollabuk-do,Total,2009-11-01,86.8
Jeollabuk-do,Total,2009-12-01,87.4
Jeollabuk-do,Total,2010-01-01,87.7
Jeollabuk-do,Total,2010-02-01,88.2
Jeollabuk-do,Total,2010-03-01,88.7
Jeollabuk-do,Total,2010-04-01,89.2
Jeollabuk-do,Total,2010-05-01,89.5
Jeollabuk-do,Total,2010-06-01,90.5
Jeollabuk-do,Total,2010-07-01,91.4
Jeollabuk-do,Total,2010-08-01,91.8
Jeollabuk-do,Total,2010-09-01,92.3
Jeollabuk-do,Total,2010-10-01,92.7
Jeollabuk-do,Total,2010-11-01,93.2
Jeollabuk-do,Total,2010-12-01,93.9
Jeollabuk-do,Total,2011-01-01,94.6
Jeollabuk-do,Total,2011-02-01,96.0
Jeollabuk-do,Total,2011-03-01,96.8
Jeollabuk-do,Total,2011-04-01,98.0
Jeollabuk-do,Total,2011-05-01,99.0
Jeollabuk-do,Total,2011-06-01,100.0
Jeollabuk-do,Total,2011-07-01,101.1
Jeollabuk-do,Total,2011-08-01,102.3
Jeollabuk-do,Total,2011-09-01,103.9
Jeollabuk-do,Total,2011-10-01,105.0
Jeollabuk-do,Total,2011-11-01,106.1
Jeollabuk-do,Total,2011-12-01,106.9
Jeollabuk-do,Total,2012-01-01,107.7
Jeollabuk-do,Total,2012-02-01,108.2
Jeollabuk-do,Total,2012-03-01,108.6
Jeollabuk-do,Total,2012-04-01,109.0
Jeollabuk-do,Total,2012-05-01,109.0
Jeollabuk-do,Total,2012-06-01,109.0
Jeollabuk-do,Total,2012-07-01,108.8
Jeollabuk-do,Total,2012-08-01,108.7
Jeollabuk-do,Total,2012-09-01,108.7
Jeollabuk-do,Total,2012-10-01,108.5
Jeollabuk-do,Total,2012-11-01,108.3
Jeollabuk-do,Total,2012-12-01,108.1
Jeollabuk-do,single,2003-09-01,110.1
Jeollabuk-do,single,2003-10-01,109.7
Jeollabuk-do,single,2003-11-01,109.2
Jeollabuk-do,single,2003-12-01,108.9
Jeollabuk-do,single,2004-01-01,108.2
Jeollabuk-do,single,2004-02-01,108.2
Jeollabuk-do,single,2004-03-01,106.2
Jeollabuk-do,single,2004-04-01,105.9
Jeollabuk-do,single,2004-05-01,105.7
Jeollabuk-do,single,2004-06-01,104.7
Jeollabuk-do,single,2004-07-01,104.4
Jeollabuk-do,single,2004-08-01,103.3
Jeollabuk-do,single,2004-09-01,102.1
Jeollabuk-do,single,2004-10-01,101.9
Jeollabuk-do,single,2004-11-01,100.6
Jeollabuk-do,single,2004-12-01,100.4
Jeollabuk-do,single,2005-01-01,99.8
Jeollabuk-do,single,2005-02-01,99.5
Jeollabuk-do,single,2005-03-01,99.4
Jeollabuk-do,single,2005-04-01,99.4
Jeollabuk-do,single,2005-05-01,99.3
Jeollabuk-do,single,2005-06-01,99.0
Jeollabuk-do,single,2005-07-01,98.9
Jeollabuk-do,single,2005-08-01,98.9
Jeollabuk-do,single,2005-09-01,98.9
Jeollabuk-do,single,2005-10-01,98.8
Jeollabuk-do,single,2005-11-01,98.4
Jeollabuk-do,single,2005-12-01,98.5
Jeollabuk-do,single,2006-01-01,98.2
Jeollabuk-do,single,2006-02-01,98.1
Jeollabuk-do,single,2006-03-01,98.0
Jeollabuk-do,single,2006-04-01,97.9
Jeollabuk-do,single,2006-05-01,97.9
Jeollabuk-do,single,2006-06-01,97.7
Jeollabuk-do,single,2006-07-01,97.6
Jeollabuk-do,single,2006-08-01,97.6
Jeollabuk-do,single,2006-09-01,97.5
Jeollabuk-do,single,2006-10-01,97.5
Jeollabuk-do,single,2006-11-01,97.0
Jeollabuk-do,single,2006-12-01,97.1
Jeollabuk-do,single,2007-01-01,96.7
Jeollabuk-do,single,2007-02-01,96.7
Jeollabuk-do,single,2007-03-01,96.7
Jeollabuk-do,single,2007-04-01,96.5
Jeollabuk-do,single,2007-05-01,96.2
Jeollabuk-do,single,2007-06-01,96.1
Jeollabuk-do,single,2007-07-01,96.1
Jeollabuk-do,single,2007-08-01,96.1
Jeollabuk-do,single,2007-09-01,95.9
Jeollabuk-do,single,2007-10-01,95.7
Jeollabuk-do,single,2007-11-01,95.7
Jeollabuk-do,single,2007-12-01,95.7
Jeollabuk-do,single,2008-01-01,95.7
Jeollabuk-do,single,2008-02-01,95.7
Jeollabuk-do,single,2008-03-01,96.8
Jeollabuk-do,single,2008-04-01,97.0
Jeollabuk-do,single,2008-05-01,97.4
Jeollabuk-do,single,2008-06-01,97.7
Jeollabuk-do,single,2008-07-01,97.7
Jeollabuk-do,single,2008-08-01,97.6
Jeollabuk-do,single,2008-09-01,97.9
Jeollabuk-do,single,2008-10-01,97.9
Jeollabuk-do,single,2008-11-01,97.6
Jeollabuk-do,single,2008-12-01,97.3
Jeollabuk-do,single,2009-01-01,97.1
Jeollabuk-do,single,2009-02-01,96.9
Jeollabuk-do,single,2009-03-01,96.9
Jeollabuk-do,single,2009-04-01,96.8
Jeollabuk-do,single,2009-05-01,96.9
Jeollabuk-do,single,2009-06-01,96.9
Jeollabuk-do,single,2009-07-01,96.9
Jeollabuk-do,single,2009-08-01,97.1
Jeollabuk-do,single,2009-09-01,97.1
Jeollabuk-do,single,2009-10-01,97.4
Jeollabuk-do,single,2009-11-01,97.4
Jeollabuk-do,single,2009-12-01,97.6
Jeollabuk-do,single,2010-01-01,97.6
Jeollabuk-do,single,2010-02-01,97.6
Jeollabuk-do,single,2010-03-01,97.7
Jeollabuk-do,single,2010-04-01,97.8
Jeollabuk-do,single,2010-05-01,97.8
Jeollabuk-do,single,2010-06-01,97.9
Jeollabuk-do,single,2010-07-01,97.9
Jeollabuk-do,single,2010-08-01,98.0
Jeollabuk-do,single,2010-09-01,98.0
Jeollabuk-do,single,2010-10-01,98.0
Jeollabuk-do,single,2010-11-01,98.2
Jeollabuk-do,single,2010-12-01,98.2
Jeollabuk-do,single,2011-01-01,98.5
Jeollabuk-do,single,2011-02-01,99.0
Jeollabuk-do,single,2011-03-01,99.2
Jeollabuk-do,single,2011-04-01,99.7
Jeollabuk-do,single,2011-05-01,99.7
Jeollabuk-do,single,2011-06-01,100.0
Jeollabuk-do,single,2011-07-01,100.2
Jeollabuk-do,single,2011-08-01,100.4
Jeollabuk-do,single,2011-09-01,101.1
Jeollabuk-do,single,2011-10-01,101.8
Jeollabuk-do,single,2011-11-01,102.0
Jeollabuk-do,single,2011-12-01,102.6
Jeollabuk-do,single,2012-01-01,103.0
Jeollabuk-do,single,2012-02-01,103.4
Jeollabuk-do,single,2012-03-01,103.5
Jeollabuk-do,single,2012-04-01,103.7
Jeollabuk-do,single,2012-05-01,103.7
Jeollabuk-do,single,2012-06-01,103.9
Jeollabuk-do,single,2012-07-01,103.8
Jeollabuk-do,single,2012-08-01,103.8
Jeollabuk-do,single,2012-09-01,104.0
Jeollabuk-do,single,2012-10-01,104.0
Jeollabuk-do,single,2012-11-01,103.8
Jeollabuk-do,single,2012-12-01,103.7
Jeollanam-do,Apartments,2003-06-01,78.6
Jeollanam-do,Apartments,2003-07-01,78.5
Jeollanam-do,Apartments,2003-08-01,78.4
Jeollanam-do,Apartments,2003-09-01,78.3
Jeollanam-do,Apartments,2003-10-01,77.8
Jeollanam-do,Apartments,2003-11-01,77.8
Jeollanam-do,Apartments,2003-12-01,77.6
Jeollanam-do,Apartments,2004-01-01,77.6
Jeollanam-do,Apartments,2004-02-01,77.4
Jeollanam-do,Apartments,2004-03-01,77.4
Jeollanam-do,Apartments,2004-04-01,77.3
Jeollanam-do,Apartments,2004-05-01,77.2
Jeollanam-do,Apartments,2004-06-01,77.1
Jeollanam-do,Apartments,2004-07-01,76.9
Jeollanam-do,Apartments,2004-08-01,76.6
Jeollanam-do,Apartments,2004-09-01,76.4
Jeollanam-do,Apartments,2004-10-01,76.2
Jeollanam-do,Apartments,2004-11-01,76.1
Jeollanam-do,Apartments,2004-12-01,75.9
Jeollanam-do,Apartments,2005-01-01,75.6
Jeollanam-do,Apartments,2005-02-01,75.8
Jeollanam-do,Apartments,2005-03-01,75.7
Jeollanam-do,Apartments,2005-04-01,75.6
Jeollanam-do,Apartments,2005-05-01,75.5
Jeollanam-do,Apartments,2005-06-01,75.8
Jeollanam-do,Apartments,2005-07-01,75.9
Jeollanam-do,Apartments,2005-08-01,76.0
Jeollanam-do,Apartments,2005-09-01,76.1
Jeollanam-do,Apartments,2005-10-01,76.2
Jeollanam-do,Apartments,2005-11-01,76.5
Jeollanam-do,Apartments,2005-12-01,76.6
Jeollanam-do,Apartments,2006-01-01,76.5
Jeollanam-do,Apartments,2006-02-01,76.6
Jeollanam-do,Apartments,2006-03-01,76.7
Jeollanam-do,Apartments,2006-04-01,76.7
Jeollanam-do,Apartments,2006-05-01,77.0
Jeollanam-do,Apartments,2006-06-01,77.3
Jeollanam-do,Apartments,2006-07-01,77.7
Jeollanam-do,Apartments,2006-08-01,77.8
Jeollanam-do,Apartments,2006-09-01,78.2
Jeollanam-do,Apartments,2006-10-01,78.6
Jeollanam-do,Apartments,2006-11-01,78.8
Jeollanam-do,Apartments,2006-12-01,79.2
Jeollanam-do,Apartments,2007-01-01,79.5
Jeollanam-do,Apartments,2007-02-01,79.7
Jeollanam-do,Apartments,2007-03-01,79.8
Jeollanam-do,Apartments,2007-04-01,80.0
Jeollanam-do,Apartments,2007-05-01,80.1
Jeollanam-do,Apartments,2007-06-01,80.0
Jeollanam-do,Apartments,2007-07-01,80.2
Jeollanam-do,Apartments,2007-08-01,80.3
Jeollanam-do,Apartments,2007-09-01,80.6
Jeollanam-do,Apartments,2007-10-01,80.6
Jeollanam-do,Apartments,2007-11-01,80.6
Jeollanam-do,Apartments,2007-12-01,80.7
Jeollanam-do,Apartments,2008-01-01,80.7
Jeollanam-do,Apartments,2008-02-01,81.0
Jeollanam-do,Apartments,2008-03-01,81.2
Jeollanam-do,Apartments,2008-04-01,81.9
Jeollanam-do,Apartments,2008-05-01,82.0
Jeollanam-do,Apartments,2008-06-01,82.3
Jeollanam-do,Apartments,2008-07-01,82.5
Jeollanam-do,Apartments,2008-08-01,82.6
Jeollanam-do,Apartments,2008-09-01,82.8
Jeollanam-do,Apartments,2008-10-01,83.2
Jeollanam-do,Apartments,2008-11-01,83.6
Jeollanam-do,Apartments,2008-12-01,83.9
Jeollanam-do,Apartments,2009-01-01,83.6
Jeollanam-do,Apartments,2009-02-01,83.6
Jeollanam-do,Apartments,2009-03-01,83.6
Jeollanam-do,Apartments,2009-04-01,84.1
Jeollanam-do,Apartments,2009-05-01,84.2
Jeollanam-do,Apartments,2009-06-01,84.4
Jeollanam-do,Apartments,2009-07-01,84.5
Jeollanam-do,Apartments,2009-08-01,84.6
Jeollanam-do,Apartments,2009-09-01,85.1
Jeollanam-do,Apartments,2009-10-01,85.8
Jeollanam-do,Apartments,2009-11-01,86.1
Jeollanam-do,Apartments,2009-12-01,86.8
Jeollanam-do,Apartments,2010-01-01,87.4
Jeollanam-do,Apartments,2010-02-01,88.0
Jeollanam-do,Apartments,2010-03-01,88.8
Jeollanam-do,Apartments,2010-04-01,89.3
Jeollanam-do,Apartments,2010-05-01,89.8
Jeollanam-do,Apartments,2010-06-01,90.1
Jeollanam-do,Apartments,2010-07-01,90.8
Jeollanam-do,Apartments,2010-08-01,91.0
Jeollanam-do,Apartments,2010-09-01,91.3
Jeollanam-do,Apartments,2010-10-01,91.6
Jeollanam-do,Apartments,2010-11-01,92.5
Jeollanam-do,Apartments,2010-12-01,92.9
Jeollanam-do,Apartments,2011-01-01,93.3
Jeollanam-do,Apartments,2011-02-01,94.0
Jeollanam-do,Apartments,2011-03-01,95.1
Jeollanam-do,Apartments,2011-04-01,95.9
Jeollanam-do,Apartments,2011-05-01,98.5
Jeollanam-do,Apartments,2011-06-01,100.0
Jeollanam-do,Apartments,2011-07-01,100.3
Jeollanam-do,Apartments,2011-08-01,101.1
Jeollanam-do,Apartments,2011-09-01,102.1
Jeollanam-do,Apartments,2011-10-01,103.3
Jeollanam-do,Apartments,2011-11-01,105.3
Jeollanam-do,Apartments,2011-12-01,107.2
Jeollanam-do,Apartments,2012-01-01,107.6
Jeollanam-do,Apartments,2012-02-01,108.5
Jeollanam-do,Apartments,2012-03-01,109.2
Jeollanam-do,Apartments,2012-04-01,110.0
Jeollanam-do,Apartments,2012-05-01,110.3
Jeollanam-do,Apartments,2012-06-01,110.3
Jeollanam-do,Apartments,2012-07-01,110.1
Jeollanam-do,Apartments,2012-08-01,109.8
Jeollanam-do,Apartments,2012-09-01,109.6
Jeollanam-do,Apartments,2012-10-01,109.3
Jeollanam-do,Apartments,2012-11-01,109.3
Jeollanam-do,Apartments,2012-12-01,109.2
Jeollanam-do,Row Houses,2003-09-01,94.1
Jeollanam-do,Row Houses,2003-10-01,94.1
Jeollanam-do,Row Houses,2003-11-01,94.1
Jeollanam-do,Row Houses,2003-12-01,94.1
Jeollanam-do,Row Houses,2004-01-01,93.8
Jeollanam-do,Row Houses,2004-02-01,93.8
Jeollanam-do,Row Houses,2004-03-01,93.5
Jeollanam-do,Row Houses,2004-04-01,93.5
Jeollanam-do,Row Houses,2004-05-01,93.5
Jeollanam-do,Row Houses,2004-06-01,93.5
Jeollanam-do,Row Houses,2004-07-01,93.5
Jeollanam-do,Row Houses,2004-08-01,93.0
Jeollanam-do,Row Houses,2004-09-01,93.0
Jeollanam-do,Row Houses,2004-10-01,92.7
Jeollanam-do,Row Houses,2004-11-01,92.8
Jeollanam-do,Row Houses,2004-12-01,92.8
Jeollanam-do,Row Houses,2005-01-01,92.8
Jeollanam-do,Row Houses,2005-02-01,92.8
Jeollanam-do,Row Houses,2005-03-01,92.8
Jeollanam-do,Row Houses,2005-04-01,92.8
Jeollanam-do,Row Houses,2005-05-01,93.1
Jeollanam-do,Row Houses,2005-06-01,92.8
Jeollanam-do,Row Houses,2005-07-01,92.8
Jeollanam-do,Row Houses,2005-08-01,92.6
Jeollanam-do,Row Houses,2005-09-01,92.7
Jeollanam-do,Row Houses,2005-10-01,92.5
Jeollanam-do,Row Houses,2005-11-01,92.5
Jeollanam-do,Row Houses,2005-12-01,91.4
Jeollanam-do,Row Houses,2006-01-01,91.4
Jeollanam-do,Row Houses,2006-02-01,91.4
Jeollanam-do,Row Houses,2006-03-01,91.4
Jeollanam-do,Row Houses,2006-04-01,91.4
Jeollanam-do,Row Houses,2006-05-01,91.4
Jeollanam-do,Row Houses,2006-06-01,91.4
Jeollanam-do,Row Houses,2006-07-01,91.3
Jeollanam-do,Row Houses,2006-08-01,91.5
Jeollanam-do,Row Houses,2006-09-01,91.8
Jeollanam-do,Row Houses,2006-10-01,92.7
Jeollanam-do,Row Houses,2006-11-01,92.5
Jeollanam-do,Row Houses,2006-12-01,92.5
Jeollanam-do,Row Houses,2007-01-01,92.9
Jeollanam-do,Row Houses,2007-02-01,93.1
Jeollanam-do,Row Houses,2007-03-01,93.8
Jeollanam-do,Row Houses,2007-04-01,94.0
Jeollanam-do,Row Houses,2007-05-01,94.0
Jeollanam-do,Row Houses,2007-06-01,94.9
Jeollanam-do,Row Houses,2007-07-01,94.8
Jeollanam-do,Row Houses,2007-08-01,94.9
Jeollanam-do,Row Houses,2007-09-01,95.0
Jeollanam-do,Row Houses,2007-10-01,95.0
Jeollanam-do,Row Houses,2007-11-01,95.5
Jeollanam-do,Row Houses,2007-12-01,95.5
Jeollanam-do,Row Houses,2008-01-01,95.8
Jeollanam-do,Row Houses,2008-02-01,95.7
Jeollanam-do,Row Houses,2008-03-01,95.8
Jeollanam-do,Row Houses,2008-04-01,96.5
Jeollanam-do,Row Houses,2008-05-01,96.7
Jeollanam-do,Row Houses,2008-06-01,96.8
Jeollanam-do,Row Houses,2008-07-01,97.0
Jeollanam-do,Row Houses,2008-08-01,96.8
Jeollanam-do,Row Houses,2008-09-01,96.8
Jeollanam-do,Row Houses,2008-10-01,96.8
Jeollanam-do,Row Houses,2008-11-01,96.8
Jeollanam-do,Row Houses,2008-12-01,96.8
Jeollanam-do,Row Houses,2009-01-01,96.5
