,Province,Total,Apartments,Row Houses,Detached Houses,Year,Price Growth Rate (%),Apartment Growth Rate (%),Row House Growth Rate (%),Detached House Growth Rate (%)
4023,Gyeongsangnam-do,71.0,67.9,91.8,78.3,2005,0.28,0.59,-0.43,-0.13
4024,Gyeongsangnam-do,71.2,68.3,91.4,77.9,2005,0.28,0.59,-0.44,-0.51
4025,Gyeongsangnam-do,71.4,68.5,91.1,77.9,2005,0.28,0.29,-0.33,0.0
4026,Gyeongsangnam-do,71.5,68.8,91.0,77.8,2005,0.14,0.44,-0.11,-0.13
4030,Gyeongsangnam-do,71.7,69.2,91.7,77.3,2006,0.28,0.58,0.77,-0.64
4039,Gyeongsangnam-do,71.8,69.6,90.9,77.0,2006,0.14,0.58,-0.87,-0.39
4040,Gyeongsangnam-do,71.9,69.8,90.7,76.9,2006,0.14,0.29,-0.22,-0.13
4041,Gyeongsangnam-do,72.1,69.9,91.9,77.0,2006,0.28,0.14,1.32,0.13
4031,Gyeongsangnam-do,71.7,69.3,91.5,77.3,2006,-0.55,-0.86,-0.44,0.39
4032,Gyeongsangnam-do,71.9,69.5,91.7,77.4,2006,0.28,0.29,0.22,0.13
4033,Gyeongsangnam-do,71.9,69.6,91.8,77.2,2006,0.0,0.14,0.11,-0.26
4034,Gyeongsangnam-do,72.2,69.8,92.2,77.4,2006,0.42,0.29,0.44,0.26
4035,Gyeongsangnam-do,72.0,69.7,92.0,77.2,2006,-0.28,-0.14,-0.22,-0.26
4036,Gyeongsangnam-do,71.9,69.5,92.0,77.1,2006,-0.14,-0.29,0.0,-0.13
4037,Gyeongsangnam-do,71.8,69.5,91.6,76.8,2006,-0.14,0.0,-0.43,-0.39
4038,Gyeongsangnam-do,71.7,69.5,91.8,76.8,2006,-0.14,0.0,0.22,0.0
4042,Gyeongsangnam-do,72.2,70.1,91.9,77.0,2007,0.7,0.86,0.11,0.26
4051,Gyeongsangnam-do,72.5,70.5,92.1,76.8,2007,0.42,0.57,0.22,-0.26
4052,Gyeongsangnam-do,72.7,70.7,92.1,77.1,2007,0.28,0.28,0.0,0.39
4053,Gyeongsangnam-do,72.9,71.0,92.0,77.1,2007,0.28,0.42,-0.11,0.0
4043,Gyeongsangnam-do,72.2,70.2,91.9,77.0,2007,-0.96,-1.13,-0.11,-0.13
4044,Gyeongsangnam-do,72.2,70.1,91.7,77.0,2007,0.0,-0.14,-0.22,0.0
4045,Gyeongsangnam-do,72.2,70.2,91.4,76.9,2007,0.0,0.14,-0.33,-0.13
4046,Gyeongsangnam-do,72.3,70.3,91.7,76.9,2007,0.14,0.14,0.33,0.0
4047,Gyeongsangnam-do,72.3,70.2,91.4,76.9,2007,0.0,-0.14,-0.33,0.0
4048,Gyeongsangnam-do,72.3,70.2,91.6,76.8,2007,0.0,0.0,0.22,-0.13
4049,Gyeongsangnam-do,72.3,70.2,91.8,76.9,2007,0.0,0.0,0.22,0.13
4050,Gyeongsangnam-do,72.4,70.4,92.1,76.9,2007,0.14,0.28,0.33,0.0
4054,Gyeongsangnam-do,72.9,71.0,91.6,77.1,2008,0.69,0.85,-0.54,0.26
4063,Gyeongsangnam-do,75.1,74.2,91.0,77.4,2008,3.02,4.51,-0.66,0.39
4064,Gyeongsangnam-do,75.1,74.3,90.5,77.2,2008,0.0,0.13,-0.55,-0.26
4065,Gyeongsangnam-do,74.9,74.1,90.5,77.0,2008,-0.27,-0.27,0.0,-0.26
4055,Gyeongsangnam-do,73.0,71.1,91.5,77.2,2008,-2.54,-4.05,1.1,0.26
4056,Gyeongsangnam-do,73.2,71.3,91.5,77.5,2008,0.27,0.28,0.0,0.39
4057,Gyeongsangnam-do,73.5,71.8,91.5,77.2,2008,0.41,0.7,0.0,-0.39
4058,Gyeongsangnam-do,73.6,72.0,91.5,77.3,2008,0.14,0.28,0.0,0.13
4059,Gyeongsangnam-do,74.1,72.6,91.6,77.4,2008,0.68,0.83,0.11,0.13
4060,Gyeongsangnam-do,74.2,72.7,91.7,77.7,2008,0.13,0.14,0.11,0.39
4061,Gyeongsangnam-do,74.4,73.1,91.2,77.5,2008,0.27,0.55,-0.55,-0.26
4062,Gyeongsangnam-do,74.8,73.7,91.2,77.5,2008,0.54,0.82,0.0,0.0
4066,Gyeongsangnam-do,74.8,74.0,90.5,76.9,2009,0.0,0.41,-0.77,-0.77
4075,Gyeongsangnam-do,76.0,75.7,90.6,76.9,2009,1.6,2.3,0.11,0.0
4076,Gyeongsangnam-do,76.4,76.3,90.6,76.9,2009,0.53,0.79,0.0,0.0
4077,Gyeongsangnam-do,76.6,76.5,90.8,76.9,2009,0.26,0.26,0.22,0.0
4067,Gyeongsangnam-do,74.8,74.0,90.3,76.8,2009,-2.35,-3.27,-0.55,-0.13
4068,Gyeongsangnam-do,74.9,74.2,90.3,76.5,2009,0.13,0.27,0.0,-0.39
4069,Gyeongsangnam-do,75.0,74.3,90.3,76.5,2009,0.13,0.13,0.0,0.0
4070,Gyeongsangnam-do,75.0,74.4,90.2,76.4,2009,0.0,0.13,-0.11,-0.13
4071,Gyeongsangnam-do,75.2,74.6,90.2,76.6,2009,0.27,0.27,0.0,0.26
4072,Gyeongsangnam-do,75.2,74.7,90.2,76.5,2009,0.0,0.13,0.0,-0.13
4073,Gyeongsangnam-do,75.3,74.8,90.2,76.5,2009,0.13,0.13,0.0,0.0
4074,Gyeongsangnam-do,75.7,75.3,90.5,76.7,2009,0.53,0.67,0.33,0.26
4078,Gyeongsangnam-do,76.7,76.7,91.2,76.9,2010,1.32,1.86,0.77,0.26
4087,Gyeongsangnam-do,82.0,83.5,96.0,79.4,2010,6.91,8.87,5.26,3.25
4088,Gyeongsangnam-do,83.4,85.5,97.2,79.6,2010,1.71,2.4,1.25,0.25
4089,Gyeongsangnam-do,84.7,87.2,98.5,80.0,2010,1.56,1.99,1.34,0.5
4079,Gyeongsangnam-do,77.1,77.3,91.6,77.0,2010,-8.97,-11.35,-7.01,-3.75
4080,Gyeongsangnam-do,77.7,78.0,91.9,77.3,2010,0.78,0.91,0.33,0.39
4081,Gyeongsangnam-do,78.2,78.6,93.0,77.3,2010,0.64,0.77,1.2,0.0
4082,Gyeongsangnam-do,78.9,79.6,93.5,77.4,2010,0.9,1.27,0.54,0.13
4083,Gyeongsangnam-do,79.7,80.5,93.9,78.2,2010,1.01,1.13,0.43,1.03
4084,Gyeongsangnam-do,80.1,81.0,93.9,78.9,2010,0.5,0.62,0.0,0.9
4085,Gyeongsangnam-do,80.7,81.7,95.1,79.1,2010,0.75,0.86,1.28,0.25
4086,Gyeongsangnam-do,81.2,82.5,95.4,79.2,2010,0.62,0.98,0.32,0.13
4090,Gyeongsangnam-do,85.9,88.8,99.5,80.3,2011,5.79,7.64,4.3,1.39
4099,Gyeongsangnam-do,101.1,108.6,114.2,88.4,2011,17.69,22.3,14.77,10.09
4100,Gyeongsangnam-do,101.8,109.3,114.9,89.1,2011,0.69,0.64,0.61,0.79
4101,Gyeongsangnam-do,101.9,109.4,115.2,89.4,2011,0.1,0.09,0.26,0.34
4091,Gyeongsangnam-do,87.6,91.2,100.6,80.7,2011,-14.03,-16.64,-12.67,-9.73
4092,Gyeongsangnam-do,90.5,95.0,103.8,82.0,2011,3.31,4.17,3.18,1.61
4093,Gyeongsangnam-do,95.5,101.8,106.3,84.8,2011,5.52,7.16,2.41,3.41
4094,Gyeongsangnam-do,96.1,102.6,106.6,84.7,2011,0.63,0.79,0.28,-0.12
4095,Gyeongsangnam-do,97.2,104.0,108.8,85.3,2011,1.14,1.36,2.06,0.71
4096,Gyeongsangnam-do,98.0,105.0,109.9,85.9,2011,0.82,0.96,1.01,0.7
4097,Gyeongsangnam-do,99.0,106.3,111.1,86.4,2011,1.02,1.24,1.09,0.58
4098,Gyeongsangnam-do,100.3,107.6,113.1,87.6,2011,1.31,1.22,1.8,1.39
4102,Gyeongsangnam-do,102.2,109.6,115.3,89.9,2012,1.89,1.86,1.95,2.63
4111,Gyeongsangnam-do,101.0,107.3,115.2,90.1,2012,-1.17,-2.1,-0.09,0.22
4112,Gyeongsangnam-do,101.0,107.2,115.4,90.2,2012,0.0,-0.09,0.17,0.11
4113,Gyeongsangnam-do,100.7,106.8,114.3,90.2,2012,-0.3,-0.37,-0.95,0.0
4103,Gyeongsangnam-do,102.2,109.5,115.2,89.9,2012,1.49,2.53,0.79,-0.33
4104,Gyeongsangnam-do,102.3,109.4,115.3,90.5,2012,0.1,-0.09,0.09,0.67
4105,Gyeongsangnam-do,102.2,109.3,115.1,90.5,2012,-0.1,-0.09,-0.17,0.0
4106,Gyeongsangnam-do,102.1,108.9,115.1,90.6,2012,-0.1,-0.37,0.0,0.11
4107,Gyeongsangnam-do,101.8,108.5,115.4,90.5,2012,-0.29,-0.37,0.26,-0.11
4108,Gyeongsangnam-do,101.4,107.9,115.2,90.3,2012,-0.39,-0.55,-0.17,-0.22
4109,Gyeongsangnam-do,101.1,107.5,115.2,90.2,2012,-0.3,-0.37,0.0,-0.11
4110,Gyeongsangnam-do,101.0,107.3,115.1,90.2,2012,-0.1,-0.19,-0.09,0.0
4114,Gyeongsangnam-do,100.5,106.4,114.2,90.2,2013,-0.5,-0.84,-0.78,0.0
4123,Gyeongsangnam-do,101.3,107.0,115.6,91.4,2013,0.8,0.56,1.23,1.33
4124,Gyeongsangnam-do,101.4,107.1,115.8,91.6,2013,0.1,0.09,0.17,0.22
4125,Gyeongsangnam-do,101.5,107.2,115.9,91.6,2013,0.1,0.09,0.09,0.0
4115,Gyeongsangnam-do,100.4,106.2,114.0,90.2,2013,-1.08,-0.93,-1.64,-1.53
4116,Gyeongsangnam-do,100.4,106.2,114.4,90.3,2013,0.0,0.0,0.35,0.11
4117,Gyeongsangnam-do,100.7,106.5,114.6,90.6,2013,0.3,0.28,0.17,0.33
4118,Gyeongsangnam-do,101.0,106.7,114.9,90.9,2013,0.3,0.19,0.26,0.33
4119,Gyeongsangnam-do,101.1,106.8,115.1,90.9,2013,0.1,0.09,0.17,0.0
4120,Gyeongsangnam-do,101.1,106.8,115.1,91.0,2013,0.0,0.0,0.0,0.11
4121,Gyeongsangnam-do,101.0,106.7,115.0,91.0,2013,-0.1,-0.09,-0.09,0.0
4122,Gyeongsangnam-do,101.1,106.7,115.2,91.1,2013,0.1,0.0,0.17,0.11
4126,Gyeongsangnam-do,101.6,107.3,116.0,91.6,2014,0.49,0.56,0.69,0.55
4135,Gyeongsangnam-do,103.2,109.4,116.6,92.7,2014,1.57,1.96,0.52,1.2
4136,Gyeongsangnam-do,103.4,109.7,116.7,92.8,2014,0.19,0.27,0.09,0.11
4137,Gyeongsangnam-do,103.7,110.1,116.8,92.8,2014,0.29,0.36,0.09,0.0
4127,Gyeongsangnam-do,101.7,107.5,116.0,91.7,2014,-1.93,-2.36,-0.68,-1.19
4128,Gyeongsangnam-do,101.9,107.7,116.1,91.9,2014,0.2,0.19,0.09,0.22
4129,Gyeongsangnam-do,102.1,107.9,116.1,92.0,2014,0.2,0.19,0.0,0.11
4130,Gyeongsangnam-do,102.2,108.1,116.2,92.1,2014,0.1,0.19,0.09,0.11
4131,Gyeongsangnam-do,102.3,108.3,116.3,92.1,2014,0.1,0.19,0.09,0.0
4132,Gyeongsangnam-do,102.5,108.5,116.4,92.2,2014,0.2,0.18,0.09,0.11
4133,Gyeongsangnam-do,102.7,108.8,116.5,92.4,2014,0.2,0.28,0.09,0.22
4134,Gyeongsangnam-do,103.0,109.0,116.6,92.6,2014,0.29,0.18,0.09,0.22
4138,Gyeongsangnam-do,103.8,110.3,117.0,92.9,2015,0.78,1.19,0.34,0.32
4147,Gyeongsangnam-do,105.1,112.1,117.6,93.5,2015,1.25,1.63,0.51,0.65
4148,Gyeongsangnam-do,105.2,112.2,117.6,93.7,2015,0.1,0.09,0.0,0.21
4149,Gyeongsangnam-do,105.4,112.4,117.7,93.7,2015,0.19,0.18,0.09,0.0
4139,Gyeongsangnam-do,103.9,110.5,117.1,92.9,2015,-1.42,-1.69,-0.51,-0.85
4140,Gyeongsangnam-do,104.1,110.7,117.2,93.2,2015,0.19,0.18,0.09,0.32
4141,Gyeongsangnam-do,104.3,111.0,117.2,93.2,2015,0.19,0.27,0.0,0.0
4142,Gyeongsangnam-do,104.5,111.2,117.3,93.2,2015,0.19,0.18,0.09,0.0
4143,Gyeongsangnam-do,104.6,111.4,117.3,93.3,2015,0.1,0.18,0.0,0.11
4144,Gyeongsangnam-do,104.7,111.5,117.3,93.3,2015,0.1,0.09,0.0,0.0
4145,Gyeongsangnam-do,104.8,111.7,117.4,93.3,2015,0.1,0.18,0.09,0.0
4146,Gyeongsangnam-do,105.0,111.9,117.4,93.4,2015,0.19,0.18,0.0,0.11
4150,Gyeongsangnam-do,105.4,112.4,117.7,93.8,2016,0.38,0.45,0.26,0.43
4159,Gyeongsangnam-do,105.0,111.4,117.5,94.3,2016,-0.38,-0.89,-0.17,0.53
4160,Gyeongsangnam-do,104.9,111.3,117.2,94.4,2016,-0.1,-0.09,-0.26,0.11
4161,Gyeongsangnam-do,104.7,111.0,116.9,94.4,2016,-0.19,-0.27,-0.26,0.0
4151,Gyeongsangnam-do,105.4,112.3,117.7,93.8,2016,0.67,1.17,0.68,-0.64
4152,Gyeongsangnam-do,105.4,112.3,117.7,93.9,2016,0.0,0.0,0.0,0.11
4153,Gyeongsangnam-do,105.4,112.3,117.8,94.0,2016,0.0,0.0,0.08,0.11
4154,Gyeongsangnam-do,105.4,112.2,117.7,94.1,2016,0.0,-0.09,-0.08,0.11
4155,Gyeongsangnam-do,105.3,112.0,117.8,94.1,2016,-0.09,-0.18,0.08,0.0
4156,Gyeongsangnam-do,105.2,111.9,117.8,94.1,2016,-0.09,-0.09,0.0,0.0
4157,Gyeongsangnam-do,105.2,111.8,117.8,94.2,2016,0.0,-0.09,0.0,0.11
4158,Gyeongsangnam-do,105.1,111.6,117.8,94.2,2016,-0.1,-0.18,0.0,0.0
4162,Gyeongsangnam-do,104.7,110.9,116.8,94.5,2017,-0.38,-0.63,-0.85,0.32
4171,Gyeongsangnam-do,103.6,107.9,115.3,96.5,2017,-1.05,-2.71,-1.28,2.12
4172,Gyeongsangnam-do,103.2,107.2,114.8,96.7,2017,-0.39,-0.65,-0.43,0.21
4173,Gyeongsangnam-do,103.1,106.8,114.4,96.9,2017,-0.1,-0.37,-0.35,0.21
4163,Gyeongsangnam-do,104.6,110.8,116.8,94.5,2017,1.45,3.75,2.1,-2.48
4164,Gyeongsangnam-do,104.7,110.7,116.8,94.7,2017,0.1,-0.09,0.0,0.21
4165,Gyeongsangnam-do,104.6,110.5,116.7,94.9,2017,-0.1,-0.18,-0.09,0.21
4166,Gyeongsangnam-do,104.5,110.2,116.7,95.1,2017,-0.1,-0.27,0.0,0.21
4167,Gyeongsangnam-do,104.4,109.9,116.6,95.3,2017,-0.1,-0.27,-0.09,0.21
4168,Gyeongsangnam-do,104.3,109.5,116.4,95.5,2017,-0.1,-0.36,-0.17,0.21
4169,Gyeongsangnam-do,104.1,108.9,116.1,96.0,2017,-0.19,-0.55,-0.26,0.52
4170,Gyeongsangnam-do,103.9,108.5,115.7,96.2,2017,-0.19,-0.37,-0.34,0.21
4174,Gyeongsangnam-do,102.7,106.2,114.0,97.0,2018,-1.15,-2.12,-1.47,0.83
4183,Gyeongsangnam-do,98.9,98.9,108.7,98.3,2018,-3.7,-6.87,-4.65,1.34
4184,Gyeongsangnam-do,98.6,98.3,107.6,98.5,2018,-0.3,-0.61,-1.01,0.2
4185,Gyeongsangnam-do,98.1,97.5,106.4,98.6,2018,-0.51,-0.81,-1.12,0.1
4175,Gyeongsangnam-do,102.5,105.6,113.6,97.2,2018,4.49,8.31,6.77,-1.42
4176,Gyeongsangnam-do,102.2,105.1,113.0,97.4,2018,-0.29,-0.47,-0.53,0.21
4177,Gyeongsangnam-do,101.9,104.5,112.5,97.6,2018,-0.29,-0.57,-0.44,0.21
4178,Gyeongsangnam-do,101.4,103.5,111.9,97.8,2018,-0.49,-0.96,-0.53,0.2
4179,Gyeongsangnam-do,101.0,102.7,111.5,97.8,2018,-0.39,-0.77,-0.36,0.0
4180,Gyeongsangnam-do,100.5,101.8,110.7,97.8,2018,-0.5,-0.88,-0.72,0.0
4181,Gyeongsangnam-do,99.8,100.7,110.0,97.9,2018,-0.7,-1.08,-0.63,0.1
4182,Gyeongsangnam-do,99.3,99.7,109.3,98.1,2018,-0.5,-0.99,-0.64,0.2
4186,Gyeongsangnam-do,97.7,96.9,106.1,98.6,2019,-1.61,-2.81,-2.93,0.51
4195,Gyeongsangnam-do,94.8,92.2,102.1,98.9,2019,-2.97,-4.85,-3.77,0.3
4196,Gyeongsangnam-do,94.7,92.0,101.8,98.9,2019,-0.11,-0.22,-0.29,0.0
4197,Gyeongsangnam-do,94.7,92.1,101.5,98.8,2019,0.0,0.11,-0.29,-0.1
4187,Gyeongsangnam-do,97.4,96.4,105.8,98.7,2019,2.85,4.67,4.24,-0.1
4188,Gyeongsangnam-do,97.2,96.0,105.5,98.7,2019,-0.21,-0.41,-0.28,0.0
4189,Gyeongsangnam-do,96.9,95.4,104.9,98.7,2019,-0.31,-0.62,-0.57,0.0
4190,Gyeongsangnam-do,96.6,94.9,104.5,98.8,2019,-0.31,-0.52,-0.38,0.1
4191,Gyeongsangnam-do,96.3,94.4,104.1,98.9,2019,-0.31,-0.53,-0.38,0.1
4192,Gyeongsangnam-do,95.9,93.7,103.6,99.0,2019,-0.42,-0.74,-0.48,0.1
4193,Gyeongsangnam-do,95.5,93.1,103.2,99.0,2019,-0.42,-0.64,-0.39,0.0
4194,Gyeongsangnam-do,95.1,92.6,102.6,98.9,2019,-0.42,-0.54,-0.58,-0.1
4198,Gyeongsangnam-do,94.7,92.2,101.3,98.7,2020,-0.42,-0.43,-1.27,-0.2
4207,Gyeongsangnam-do,95.7,93.6,100.3,99.1,2020,1.06,1.52,-0.99,0.41
4208,Gyeongsangnam-do,96.1,94.2,100.2,99.0,2020,0.42,0.64,-0.1,-0.1
4209,Gyeongsangnam-do,97.3,96.1,100.1,99.1,2020,1.25,2.02,-0.1,0.1
4199,Gyeongsangnam-do,94.8,92.3,101.1,98.7,2020,-2.57,-3.95,1.0,-0.4
4200,Gyeongsangnam-do,94.9,92.5,100.9,98.8,2020,0.11,0.22,-0.2,0.1
4201,Gyeongsangnam-do,94.9,92.5,100.7,98.8,2020,0.0,0.0,-0.2,0.0
4202,Gyeongsangnam-do,94.9,92.4,100.5,98.8,2020,0.0,-0.11,-0.2,0.0
4203,Gyeongsangnam-do,95.0,92.6,100.5,98.8,2020,0.11,0.22,0.0,0.0
4204,Gyeongsangnam-do,95.4,93.1,100.4,98.9,2020,0.42,0.54,-0.1,0.1
4205,Gyeongsangnam-do,95.5,93.4,100.4,99.0,2020,0.1,0.32,0.0,0.1
4206,Gyeongsangnam-do,95.7,93.5,100.5,99.0,2020,0.21,0.11,0.1,0.0
4210,Gyeongsangnam-do,98.0,97.1,100.2,99.2,2021,2.4,3.85,-0.3,0.2
4219,Gyeongsangnam-do,102.5,103.7,100.8,100.6,2021,4.59,6.8,0.6,1.41
4220,Gyeongsangnam-do,103.2,104.8,101.0,100.7,2021,0.68,1.06,0.2,0.1
4221,Gyeongsangnam-do,103.6,105.4,100.9,100.8,2021,0.39,0.57,-0.1,0.1
4211,Gyeongsangnam-do,98.3,97.7,100.0,99.3,2021,-5.12,-7.31,-0.89,-1.49
4212,Gyeongsangnam-do,98.6,98.1,100.0,99.4,2021,0.31,0.41,0.0,0.1
4213,Gyeongsangnam-do,99.0,98.7,100.0,99.6,2021,0.41,0.61,0.0,0.2
4214,Gyeongsangnam-do,99.5,99.2,100.0,99.8,2021,0.51,0.51,0.0,0.2
4215,Gyeongsangnam-do,100.0,100.0,100.0,100.0,2021,0.5,0.81,0.0,0.2
4216,Gyeongsangnam-do,100.4,100.6,100.2,100.1,2021,0.4,0.6,0.2,0.1
4217,Gyeongsangnam-do,101.0,101.5,100.4,100.3,2021,0.6,0.89,0.2,0.2
4218,Gyeongsangnam-do,101.6,102.4,100.6,100.5,2021,0.59,0.89,0.2,0.2
4222,Gyeongsangnam-do,103.8,105.7,101.0,100.9,2022,2.17,3.22,0.4,0.4
4231,Gyeongsangnam-do,104.0,105.4,101.1,101.9,2022,0.19,-0.28,0.1,0.99
4232,Gyeongsangnam-do,102.7,103.4,100.5,101.7,2022,-1.25,-1.9,-0.59,-0.2
4233,Gyeongsangnam-do,100.8,100.6,99.6,101.6,2022,-1.85,-2.71,-0.9,-0.1
4223,Gyeongsangnam-do,104.1,106.0,101.1,101.1,2022,3.27,5.37,1.51,-0.49
4224,Gyeongsangnam-do,104.3,106.4,101.1,101.2,2022,0.19,0.38,0.0,0.1
4225,Gyeongsangnam-do,104.6,106.8,101.2,101.4,2022,0.29,0.38,0.1,0.2
4226,Gyeongsangnam-do,104.8,107.1,101.2,101.5,2022,0.19,0.28,0.0,0.1
4227,Gyeongsangnam-do,105.0,107.2,101.3,101.7,2022,0.19,0.09,0.1,0.2
4228,Gyeongsangnam-do,105.1,107.2,101.4,101.9,2022,0.1,0.0,0.1,0.2
4229,Gyeongsangnam-do,104.9,106.9,101.5,102.0,2022,-0.19,-0.28,0.1,0.1
4230,Gyeongsangnam-do,104.6,106.5,101.4,102.0,2022,-0.29,-0.37,-0.1,0.0
4234,Gyeongsangnam-do,99.5,98.6,99.2,101.4,2023,-4.88,-7.42,-2.17,-0.59
4243,Gyeongsangnam-do,97.5,95.9,97.7,100.9,2023,-2.01,-2.74,-1.51,-0.49
4244,Gyeongsangnam-do,97.4,95.9,97.5,100.9,2023,-0.1,0.0,-0.2,0.0
4245,Gyeongsangnam-do,97.4,95.7,97.3,100.9,2023,0.0,-0.21,-0.21,0.0
4235,Gyeongsangnam-do,98.8,97.6,98.8,101.4,2023,1.44,1.99,1.54,0.5
4236,Gyeongsangnam-do,98.3,97.0,98.6,101.3,2023,-0.51,-0.61,-0.2,-0.1
4237,Gyeongsangnam-do,98.0,96.5,98.4,101.2,2023,-0.31,-0.52,-0.2,-0.1
4238,Gyeongsangnam-do,97.8,96.2,98.2,101.2,2023,-0.2,-0.31,-0.2,0.0
4239,Gyeongsangnam-do,97.6,96.0,98.1,101.1,2023,-0.2,-0.21,-0.1,-0.1
4240,Gyeongsangnam-do,97.5,95.8,98.1,101.1,2023,-0.1,-0.21,0.0,0.0
4241,Gyeongsangnam-do,97.5,95.8,98.0,101.0,2023,0.0,0.0,-0.1,-0.1
4242,Gyeongsangnam-do,97.5,95.9,97.8,100.9,2023,0.0,0.1,-0.2,-0.1
4246,Gyeongsangnam-do,97.2,95.5,97.2,100.9,2024,-0.31,-0.42,-0.61,0.0
4255,Gyeongsangnam-do,96.5,94.5,96.4,101.1,2024,-0.72,-1.05,-0.82,0.2
4256,Gyeongsangnam-do,96.5,94.5,96.3,101.2,2024,0.0,0.0,-0.1,0.1
4257,Gyeongsangnam-do,96.4,94.3,96.2,101.2,2024,-0.1,-0.21,-0.1,0.0
4247,Gyeongsangnam-do,97.1,95.4,97.1,100.9,2024,0.73,1.17,0.94,-0.3
4248,Gyeongsangnam-do,97.0,95.2,97.0,100.9,2024,-0.1,-0.21,-0.1,0.0
4249,Gyeongsangnam-do,96.9,95.0,96.9,100.9,2024,-0.1,-0.21,-0.1,0.0
4250,Gyeongsangnam-do,96.8,94.9,96.8,100.9,2024,-0.1,-0.11,-0.1,0.0
4251,Gyeongsangnam-do,96.7,94.7,96.7,100.9,2024,-0.1,-0.21,-0.1,0.0
4252,Gyeongsangnam-do,96.6,94.7,96.6,101.0,2024,-0.1,0.0,-0.1,0.1
4253,Gyeongsangnam-do,96.5,94.6,96.6,101.0,2024,-0.1,-0.11,0.0,0.0
4254,Gyeongsangnam-do,96.5,94.5,96.5,101.1,2024,0.0,-0.11,-0.1,0.1
4258,Gyeongsangnam-do,96.3,94.1,96.2,101.2,2025,-0.21,-0.42,-0.31,0.1
4259,Gyeongsangnam-do,96.2,94.0,96.1,101.2,2025,-0.1,-0.11,-0.1,0.0
4260,Gyeongsangnam-do,96.1,93.8,96.0,101.2,2025,-0.1,-0.21,-0.1,0.0
771,Incheon,55.9,53.9,60.6,69.5,2003,,,,
772,Incheon,55.4,53.6,59.9,68.6,2003,-0.89,-0.56,-1.16,-1.29
773,Incheon,55.0,53.4,59.2,68.1,2004,-0.72,-0.37,-1.17,-0.73
782,Incheon,53.6,53.0,55.3,66.7,2004,-2.55,-0.75,-6.59,-2.06
783,Incheon,53.1,52.6,54.5,66.3,2004,-0.93,-0.75,-1.45,-0.6
784,Incheon,52.7,52.2,54.1,66.1,2004,-0.75,-0.76,-0.73,-0.3
774,Incheon,55.0,53.5,58.8,68.1,2004,4.36,2.49,8.69,3.03
775,Incheon,54.9,53.6,58.3,67.9,2004,-0.18,0.19,-0.85,-0.29
776,Incheon,54.9,53.7,58.1,67.8,2004,0.0,0.19,-0.34,-0.15
777,Incheon,54.8,53.7,57.8,67.9,2004,-0.18,0.0,-0.52,0.15
778,Incheon,54.6,53.6,57.2,67.2,2004,-0.36,-0.19,-1.04,-1.03
779,Incheon,54.6,53.7,57.0,66.9,2004,0.0,0.19,-0.35,-0.45
780,Incheon,54.3,53.5,56.6,66.8,2004,-0.55,-0.37,-0.7,-0.15
781,Incheon,54.0,53.2,56.1,66.7,2004,-0.55,-0.56,-0.88,-0.15
785,Incheon,52.4,52.0,53.6,65.9,2005,-2.96,-2.26,-4.46,-1.2
794,Incheon,52.8,52.5,53.4,66.4,2005,0.76,0.96,-0.37,0.76
795,Incheon,52.7,52.4,53.4,66.4,2005,-0.19,-0.19,0.0,0.0
796,Incheon,52.7,52.4,53.3,66.5,2005,0.0,0.0,-0.19,0.15
786,Incheon,52.3,52.0,53.4,66.0,2005,-0.76,-0.76,0.19,-0.75
787,Incheon,52.5,52.2,53.4,66.1,2005,0.38,0.38,0.0,0.15
788,Incheon,52.6,52.4,53.7,66.0,2005,0.19,0.38,0.56,-0.15
789,Incheon,52.6,52.5,53.4,66.0,2005,0.0,0.19,-0.56,0.0
790,Incheon,52.6,52.6,53.5,65.8,2005,0.0,0.19,0.19,-0.3
791,Incheon,52.7,52.6,53.5,65.7,2005,0.19,0.0,0.0,-0.15
792,Incheon,52.8,52.6,53.5,66.6,2005,0.19,0.0,0.0,1.37
793,Incheon,52.8,52.6,53.5,66.7,2005,0.0,0.0,0.0,0.15
797,Incheon,52.9,52.4,53.7,66.8,2006,0.19,-0.38,0.37,0.15
806,Incheon,55.5,54.5,57.1,68.0,2006,4.91,4.01,6.33,1.8
807,Incheon,57.2,56.7,58.4,68.2,2006,3.06,4.04,2.28,0.29
808,Incheon,59.0,58.8,60.2,68.7,2006,3.15,3.7,3.08,0.73
798,Incheon,52.9,52.5,53.6,66.8,2006,-10.34,-10.71,-10.96,-2.77
799,Incheon,53.1,52.6,53.8,67.0,2006,0.38,0.19,0.37,0.3
800,Incheon,53.4,52.9,54.3,67.2,2006,0.56,0.57,0.93,0.3
801,Incheon,53.6,53.1,54.5,67.4,2006,0.37,0.38,0.37,0.3
802,Incheon,54.0,53.3,55.2,67.4,2006,0.75,0.38,1.28,0.0
803,Incheon,54.1,53.4,55.6,67.5,2006,0.19,0.19,0.72,0.15
804,Incheon,54.5,53.5,56.4,67.7,2006,0.74,0.19,1.44,0.3
805,Incheon,54.8,53.7,56.5,67.8,2006,0.55,0.37,0.18,0.15
809,Incheon,60.4,60.3,62.0,69.2,2007,10.22,12.29,9.73,2.06
818,Incheon,68.1,65.7,75.0,74.0,2007,12.75,8.96,20.97,6.94
819,Incheon,69.4,66.7,77.0,75.2,2007,1.91,1.52,2.67,1.62
820,Incheon,70.4,67.5,78.4,75.9,2007,1.44,1.2,1.82,0.93
